"","plot","block","subblock","water","fertilization","year","annuals","bare","dead.grass","disturbance","grass","litter","natives","other","other.weeds","total","waps","weeds","sub.block","precip.block","h2o","other.treatment","sp.trt","fert","clip","avena","bro.hordeaceous","bro.madritensis","bro.diandrus","hordeum.sp","lolium","oats","trifolium","centaurea","bro.carinatus","elymus","leymus","lotus","lupinus","nassella","poa","vulpia","bunchgrass","aegilops","taeniatherum","ag.big","ag.small","amsinckia","big.leaf.dandelion","bindweed","cap.bur","con.arv","conyza","epilobium.brach","erodium.moschatum","galium","geranium","gumplant","helianthus","italian.thistle","kickxia.elatine","lactuca.serriola","melilotus","milk.thistle","mustard","orchard.grass","phalaris.sp","redmaid","senecio","tarweed","thistle","tragopogon.porrifolius","unk.thistle","veronica","vicia"
"8849",805,8,2,"control-2nd","none",2012,0,0,NA,0,NA,55,0,NA,0,55,55,0,2,"","control-2nd","23","Aegilopstriuncialis","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8850",805,8,2,"control-2nd","none",2013,0,0,NA,0,NA,0,0,NA,2.5,77.5,75,2.5,2,"","control-2nd","23","Aegilopstriuncialis","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8851",805,8,2,"control-2nd","none",2014,0,0,NA,0,NA,0,0,NA,0,97.5,97.5,0,2,"","control-2nd","23","Aegilopstriuncialis","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8852",805,8,2,"control-2nd","none",2015,12.5,0,0,0,NA,0,2.5,127.5,0,200,57.5,NA,2,"","control-2nd","23","Aegilopstriuncialis","none","none",12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,55,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,75
"8853",805,8,2,"control-2nd","none",2016,27.5,0,0,0,0,0,12.5,NA,0,122.5,47.5,NA,2,"","control-2nd","23","Aegilopstriuncialis","none","none",2.5,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,35,12.5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8854",805,8,2,"control-2nd","none",2017,100,0,0,0,NA,0,2.5,NA,0,165,5,NA,2,"","control-2nd","23","Aegilopstriuncialis","none","none",12.5,12.5,0,75,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8855",805,8,2,"control-2nd","none",2018,115,25,0,0,0,0,0,NA,0,145,2.5,NA,2,"","control-2nd","23","Aegilopstriuncialis","none","none",12.5,12.5,0,85,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,25,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8856",806,8,3,"control-2nd","none",2008,97.5,0,NA,0,NA,0,0,NA,NA,145,47.5,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",25,12.5,0,0,0,25,0,35,0,0,0,0,0,0,0,0,0,0,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8857",806,8,3,"control-2nd","none",2009,2.5,0,NA,0,NA,0,0,NA,NA,70,67.5,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8858",806,8,3,"control-2nd","none",2010,120,0,NA,0,NA,0,0,NA,0,147.5,27.5,0,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",25,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,2.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8859",806,8,3,"control-2nd","none",2011,5,0,NA,0,NA,0,0,NA,0,115,110,0,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8860",806,8,3,"control-2nd","none",2012,0,0,NA,0,NA,0,0,NA,0,0,0,0,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8861",806,8,3,"control-2nd","none",2013,15,0,NA,0,NA,0,0,NA,75,115,25,0,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"8862",806,8,3,"control-2nd","none",2014,0,0,NA,0,NA,75,0,NA,77.5,92.5,15,12.5,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
"8863",806,8,3,"control-2nd","none",2015,120,75,0,2.5,NA,0,0,172.5,0,292.5,0,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",35,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,95
"8864",806,8,3,"control-2nd","none",2016,122.5,0,0,0,0,0,25,NA,0,172.5,12.5,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",25,12.5,0,0,0,0,0,85,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8865",806,8,3,"control-2nd","none",2017,112.5,35,0,0,NA,12.5,0,NA,0,150,12.5,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",55,45,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8866",806,8,3,"control-2nd","none",2018,37.5,25,0,0,0,0,0,NA,0,100,47.5,NA,3,"","control-2nd","2","WAPS+annuals","none","spring clipping",12.5,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,45,2.5,0,0,0,0,12.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8867",807,8,3,"control-2nd","high fert",2008,117.5,0,NA,0,NA,0,5,NA,NA,147.5,25,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",25,35,0,0,0,45,0,12.5,0,2.5,0,0,0,0,0,0,2.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8868",807,8,3,"control-2nd","high fert",2009,17.5,0,NA,0,NA,0,15,NA,NA,172.5,140,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",12.5,2.5,0,0,0,2.5,0,0,0,12.5,2.5,0,0,0,0,0,0,0,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8869",807,8,3,"control-2nd","high fert",2010,25,0,NA,0,NA,0,50,NA,0,165,90,0,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",25,0,0,0,0,0,0,0,0,12.5,25,0,0,12.5,0,0,0,0,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8870",807,8,3,"control-2nd","high fert",2011,17.5,0,NA,0,NA,0,37.5,NA,0,112.5,57.5,0,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",2.5,12.5,0,0,0,2.5,0,0,0,2.5,35,0,0,0,0,0,0,0,2.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8871",807,8,3,"control-2nd","high fert",2012,15,0,NA,0,NA,45,27.5,NA,0,97.5,55,0,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",0,12.5,0,0,0,2.5,0,0,0,2.5,25,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8872",807,8,3,"control-2nd","high fert",2013,25,0,NA,25,NA,0,0,NA,0,30,5,0,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8873",807,8,3,"control-2nd","high fert",2014,5,0,NA,0,NA,0,37.5,NA,90,147.5,2.5,35,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",0,2.5,0,2.5,0,0,0,0,12.5,25,12.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
"8874",807,8,3,"control-2nd","high fert",2015,45,0,0,0,NA,0,50,65,0,195,0,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",0,45,0,0,0,0,0,0,35,45,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,25,0,0,0,0,0,25
"8875",807,8,3,"control-2nd","high fert",2016,37.5,0,0,12.5,0,0,87.5,NA,0,137.5,0,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",0,0,0,12.5,0,0,0,25,0,75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8876",807,8,3,"control-2nd","high fert",2017,80,0,0,12.5,NA,12.5,37.5,NA,0,130,0,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",2.5,75,0,2.5,0,0,0,0,0,0,35,0,0,0,2.5,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8877",807,8,3,"control-2nd","high fert",2018,90,0,0,12.5,0,0,37.5,NA,0,187.5,25,NA,3,"","control-2nd","10","natives+WAPS+annuals","high fert","fall clipping",12.5,75,0,0,2.5,0,0,0,0,0,12.5,0,0,0,25,0,0,0,25,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8878",808,8,3,"control-2nd","none",2008,130,0,NA,0,NA,0,0,NA,NA,130,0,NA,3,"","control-2nd","15","annuals","none","none",35,25,0,0,0,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8879",808,8,3,"control-2nd","none",2009,100,0,NA,0,NA,0,0,NA,NA,100,0,NA,3,"","control-2nd","15","annuals","none","none",75,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8880",808,8,3,"control-2nd","none",2010,82.5,0,NA,0,NA,0,0,NA,35,117.5,0,35,3,"","control-2nd","15","annuals","none","none",45,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8881",808,8,3,"control-2nd","none",2011,62.5,0,NA,0,NA,0,0,NA,0,117.5,55,0,3,"","control-2nd","15","annuals","none","none",25,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8882",808,8,3,"control-2nd","none",2012,12.5,0,NA,0,NA,0,0,NA,0,87.5,75,0,3,"","control-2nd","15","annuals","none","none",0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8883",808,8,3,"control-2nd","none",2013,0,0,NA,0,NA,0,0,NA,37.5,112.5,75,12.5,3,"","control-2nd","15","annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"8884",808,8,3,"control-2nd","none",2014,0,0,NA,0,NA,95,0,NA,87.5,100,12.5,12.5,3,"","control-2nd","15","annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"8885",808,8,3,"control-2nd","none",2015,5,25,0,0,NA,0,0,160,0,212.5,47.5,NA,3,"","control-2nd","15","annuals","none","none",2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2.5,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,85
"8886",808,8,3,"control-2nd","none",2016,12.5,45,0,0,0,0,2.5,NA,0,107.5,47.5,NA,3,"","control-2nd","15","annuals","none","none",12.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,35,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8887",808,8,3,"control-2nd","none",2017,77.5,0,0,0,NA,25,0,NA,0,127.5,37.5,NA,3,"","control-2nd","15","annuals","none","none",25,25,0,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8888",808,8,3,"control-2nd","none",2018,80,0,0,0,0,35,0,NA,0,170,12.5,NA,3,"","control-2nd","15","annuals","none","none",2.5,0,0,75,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8889",809,8,3,"control-2nd","none",2008,120,0,NA,0,NA,0,0,NA,NA,120,0,NA,3,"","control-2nd","3","WAPS+annuals","none","none",25,25,0,0,0,45,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8890",809,8,3,"control-2nd","none",2009,67.5,0,NA,0,NA,0,0,NA,NA,82.5,15,NA,3,"","control-2nd","3","WAPS+annuals","none","none",65,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8891",809,8,3,"control-2nd","none",2010,85,0,NA,0,NA,0,0,NA,0,165,80,0,3,"","control-2nd","3","WAPS+annuals","none","none",25,35,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,45,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8892",809,8,3,"control-2nd","none",2011,7.5,0,NA,0,NA,0,0,NA,0,85,77.5,0,3,"","control-2nd","3","WAPS+annuals","none","none",2.5,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8893",809,8,3,"control-2nd","none",2012,12.5,0,NA,0,NA,95,0,NA,12.5,92.5,67.5,12.5,3,"","control-2nd","3","WAPS+annuals","none","none",0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8894",809,8,3,"control-2nd","none",2013,0,0,NA,0,NA,0,0,NA,47.5,122.5,75,2.5,3,"","control-2nd","3","WAPS+annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
"8895",809,8,3,"control-2nd","none",2014,0,0,NA,0,NA,95,2.5,NA,107.5,110,0,12.5,3,"","control-2nd","3","WAPS+annuals","none","none",0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
"8896",809,8,3,"control-2nd","none",2015,5,0,0,0,NA,0,0,85,0,185,95,NA,3,"","control-2nd","3","WAPS+annuals","none","none",2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,0,0,12.5,0,0,0,0,0,35
"8897",809,8,3,"control-2nd","none",2016,5,35,0,0,0,0,0,NA,0,155,77.5,NA,3,"","control-2nd","3","WAPS+annuals","none","none",2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12.5,0,0,0,0,12.5,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8898",809,8,3,"control-2nd","none",2017,27.5,25,0,0,NA,25,0,NA,0,100,47.5,NA,3,"","control-2nd","3","WAPS+annuals","none","none",12.5,12.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8899",809,8,3,"control-2nd","none",2018,27.5,0,0,0,0,25,0,NA,0,92.5,65,NA,3,"","control-2nd","3","WAPS+annuals","none","none",2.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8900",810,8,3,"control-2nd","none",2008,95,0,NA,0,NA,0,0,NA,NA,95,0,NA,3,"","control-2nd","19","Avenafatua","none","none",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8901",810,8,3,"control-2nd","none",2009,85,0,NA,0,NA,25,0,NA,NA,85,0,NA,3,"","control-2nd","19","Avenafatua","none","none",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8902",810,8,3,"control-2nd","none",2010,12.5,0,NA,0,NA,95,0,NA,35,47.5,0,35,3,"","control-2nd","19","Avenafatua","none","none",12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8903",810,8,3,"control-2nd","none",2011,2.5,0,NA,0,NA,0,0,NA,95,97.5,0,95,3,"","control-2nd","19","Avenafatua","none","none",2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8904",810,8,3,"control-2nd","none",2012,25,0,NA,0,NA,55,25,NA,0,85,35,0,3,"","control-2nd","19","Avenafatua","none","none",0,12.5,0,0,0,12.5,0,0,0,0,25,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8905",810,8,3,"control-2nd","none",2013,2.5,0,NA,0,NA,0,25,NA,0,102.5,75,0,3,"","control-2nd","19","Avenafatua","none","none",0,0,0,0,0,2.5,0,0,0,0,25,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8906",810,8,3,"control-2nd","none",2014,0,0,NA,0,NA,95,0,NA,0,0,0,0,3,"","control-2nd","19","Avenafatua","none","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8907",810,8,3,"control-2nd","none",2015,37.5,0,0,0,NA,0,0,212.5,0,255,5,NA,3,"","control-2nd","19","Avenafatua","none","none",25,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,12.5,0,0,0,0,35,0,0,0,0,0,0,25,0,0,55,0,0,0,0,0,0,0,0,0,85
"8908",810,8,3,"control-2nd","none",2016,95,0,0,0,0,0,12.5,NA,0,145,35,NA,3,"","control-2nd","19","Avenafatua","none","none",45,2.5,0,35,0,12.5,0,0,2.5,0,12.5,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8909",810,8,3,"control-2nd","none",2017,55,25,0,0,NA,25,35,NA,0,152.5,25,NA,3,"","control-2nd","19","Avenafatua","none","none",0,0,0,55,0,0,0,0,0,0,35,0,0,0,0,0,0,0,25,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
"8910",810,8,3,"control-2nd","none",2018,67.5,0,0,0,0,25,37.5,NA,0,155,0,NA,3,"","control-2nd","19","Avenafatua","none","none",12.5,0,0,55,0,0,0,0,0,0,25,0,0,0,12.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8911",811,8,3,"control-2nd","high fert",2008,127.5,0,NA,0,NA,0,0,NA,NA,127.5,0,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",25,35,0,0,0,55,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8912",811,8,3,"control-2nd","high fert",2009,47.5,0,NA,0,NA,0,12.5,NA,NA,65,5,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",35,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8913",811,8,3,"control-2nd","high fert",2010,95,0,NA,0,NA,0,25,NA,0,167.5,47.5,0,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",25,35,0,0,0,35,0,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8914",811,8,3,"control-2nd","high fert",2011,17.5,0,NA,0,NA,0,17.5,NA,0,102.5,67.5,0,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",2.5,12.5,0,0,0,2.5,0,0,0,2.5,12.5,0,0,0,2.5,0,0,0,2.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8915",811,8,3,"control-2nd","high fert",2012,2.5,0,NA,0,NA,85,15,NA,12.5,30,0,12.5,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",0,2.5,0,0,0,0,0,0,0,0,12.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8916",811,8,3,"control-2nd","high fert",2013,5,0,NA,0,NA,0,40,NA,35,80,0,35,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",2.5,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8917",811,8,3,"control-2nd","high fert",2014,0,0,NA,0,NA,0,17.5,NA,110,127.5,0,35,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",0,0,0,0,0,0,0,0,0,0,12.5,2.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
"8918",811,8,3,"control-2nd","high fert",2015,2.5,75,0,0,NA,75,7.5,132.5,0,145,2.5,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",2.5,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,0,0,0,0,0,0,0,0,0,95
"8919",811,8,3,"control-2nd","high fert",2016,12.5,35,0,25,0,0,60,NA,0,107.5,0,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",12.5,0,0,0,0,0,0,0,0,12.5,0,35,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8920",811,8,3,"control-2nd","high fert",2017,85,0,0,0,NA,0,72.5,NA,0,195,0,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",45,12.5,0,25,0,2.5,0,0,0,0,0,45,0,0,25,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
"8921",811,8,3,"control-2nd","high fert",2018,17.5,0,0,0,0,25,92.5,NA,0,147.5,0,NA,3,"","control-2nd","12","natives+WAPS+annuals","high fert","none",2.5,12.5,0,2.5,0,0,0,0,0,2.5,2.5,75,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
